Sample_name	Target
TCGA-55-7903-01A-11R-2170-07	LUAD (TCGA)
TCGA-55-7907-01A-11R-2170-07	LUAD (TCGA)
TCGA-55-7911-01A-11R-2170-07	LUAD (TCGA)
TCGA-64-1676-01A-01R-0946-07	LUAD (TCGA)
TCGA-64-1678-01A-01R-0946-07	LUAD (TCGA)
TCGA-75-7027-01A-11R-1949-07	LUAD (TCGA)
TCGA-75-7030-01A-11R-1949-07	LUAD (TCGA)
TCGA-75-7031-01A-11R-1949-07	LUAD (TCGA)
TCGA-78-7143-01A-11R-2039-07	LUAD (TCGA)
TCGA-78-7145-01A-11R-2039-07	LUAD (TCGA)
TCGA-78-7147-01A-11R-2039-07	LUAD (TCGA)
TCGA-78-7148-01A-11R-2039-07	LUAD (TCGA)
TCGA-78-7149-01A-11R-2039-07	LUAD (TCGA)
TCGA-78-7150-01A-21R-2039-07	LUAD (TCGA)
TCGA-78-7152-01A-11R-2039-07	LUAD (TCGA)
TCGA-78-7153-01A-11R-2039-07	LUAD (TCGA)
TCGA-78-7154-01A-11R-2039-07	LUAD (TCGA)
TCGA-78-7155-01A-11R-2039-07	LUAD (TCGA)
TCGA-78-7156-01A-11R-2039-07	LUAD (TCGA)
TCGA-78-7158-01A-11R-2039-07	LUAD (TCGA)
TCGA-78-7159-01A-11R-2039-07	LUAD (TCGA)
TCGA-78-7160-01A-11R-2039-07	LUAD (TCGA)
TCGA-78-7161-01A-11R-2039-07	LUAD (TCGA)
TCGA-78-7162-01A-21R-2066-07	LUAD (TCGA)
TCGA-78-7163-01A-12R-2066-07	LUAD (TCGA)
TCGA-78-7167-01A-11R-2066-07	LUAD (TCGA)
TCGA-78-7535-01A-11R-2066-07	LUAD (TCGA)
TCGA-78-7536-01A-11R-2066-07	LUAD (TCGA)
TCGA-78-7537-01A-11R-2066-07	LUAD (TCGA)
TCGA-78-7539-01A-11R-2066-07	LUAD (TCGA)
TCGA-78-7540-01A-11R-2066-07	LUAD (TCGA)
TCGA-78-7542-01A-21R-2066-07	LUAD (TCGA)
TCGA-80-5608-01A-31R-1949-07	LUAD (TCGA)
TCGA-83-5908-01A-21R-2287-07	LUAD (TCGA)
TCGA-86-6562-01A-11R-1755-07	LUAD (TCGA)
TCGA-86-6851-01A-11R-1949-07	LUAD (TCGA)
TCGA-86-7713-01A-11R-2066-07	LUAD (TCGA)
TCGA-86-7714-01A-12R-2170-07	LUAD (TCGA)
TCGA-91-6828-01A-11R-1858-07	LUAD (TCGA)
TCGA-91-6829-01A-21R-1858-07	LUAD (TCGA)
TCGA-91-6835-01A-11R-1858-07	LUAD (TCGA)
TCGA-91-6840-01A-11R-1949-07	LUAD (TCGA)
TCGA-91-6847-01A-11R-1949-07	LUAD (TCGA)
TCGA-91-6849-01A-11R-1949-07	LUAD (TCGA)
TCGA-93-7347-01A-11R-2187-07	LUAD (TCGA)
TCGA-93-7348-01A-21R-2039-07	LUAD (TCGA)
TCGA-95-7039-01A-11R-1949-07	LUAD (TCGA)
TCGA-95-7567-01A-11R-2066-07	LUAD (TCGA)
TCGA-97-7546-01A-11R-2039-07	LUAD (TCGA)
TCGA-97-7547-01A-11R-2039-07	LUAD (TCGA)
TCGA-97-7552-01A-11R-2039-07	LUAD (TCGA)
TCGA-97-7553-01A-21R-2039-07	LUAD (TCGA)
TCGA-97-7554-01A-11R-2039-07	LUAD (TCGA)
TCGA-97-7937-01A-11R-2170-07	LUAD (TCGA)
TCGA-97-7938-01A-11R-2170-07	LUAD (TCGA)
TCGA-97-7941-01A-11R-2187-07	LUAD (TCGA)
TCGA-99-7458-01A-11R-2039-07	LUAD (TCGA)
TCGA-44-3918-01A-01R-1107-07	LUAD-LCNEC (TCGA)
TCGA-44-5644-01A-21R-2039-07	LUAD-LCNEC (TCGA)
TCGA-44-6778-01A-11R-1858-07	LUAD-LCNEC (TCGA)
TCGA-44-7660-01A-11R-2066-07	LUAD-LCNEC (TCGA)
TCGA-44-7667-01A-31R-2066-07	LUAD-LCNEC (TCGA)
TCGA-44-7669-01A-21R-2066-07	LUAD-LCNEC (TCGA)
TCGA-55-5899-01A-11R-1628-07	LUAD-LCNEC (TCGA)
TCGA-55-6968-01A-11R-1949-07	LUAD-LCNEC (TCGA)
TCGA-55-7910-01A-11R-2170-07	LUAD-LCNEC (TCGA)
TCGA-55-7994-01A-11R-2187-07	LUAD-LCNEC (TCGA)
TCGA-55-7995-01A-11R-2187-07	LUAD-LCNEC (TCGA)
TCGA-69-7973-01A-11R-2187-07	LUAD-LCNEC (TCGA)
TCGA-86-7701-01A-11R-2170-07	LUAD-LCNEC (TCGA)
TCGA-91-6831-01A-11R-1858-07	LUAD-LCNEC (TCGA)
